File	Time (s)	Graph Size	Kernel Size	k	Clusters	Recursive Steps	Packing Size (LB)	MinCut (LB)	Splittance (UB)	Heuristic (UB)	Labeled Vertices
../test_instances/final/33_50/cog_32_1344.dimacs	3600.00	32	30	unsolved	0	17972409	7	8	31	31	1	2	true	1	1	1
../test_instances/final/33_50/cog_33_1094.dimacs	3600.00	33	33	unsolved	0	15890970	7	8	49	48	1	2	true	1	1	1
../test_instances/final/33_50/cog_33_1673.dimacs	4.92	33	31	12	5	40750	3	5	49	12	0	2	true	1	1	1
../test_instances/final/33_50/cog_34_222.dimacs	3600.00	34	34	unsolved	0	12725151	7	10	45	43	3	2	true	1	1	1
../test_instances/final/33_50/cog_34_3576.dimacs	0.06	34	24	7	11	615	2	3	7	7	1	2	true	1	1	1
../test_instances/final/33_50/cog_35_1137.dimacs	0.00	35	23	2	12	0	1	2	3	2	0	2	true	1	1	1
../test_instances/final/33_50/cog_35_691.dimacs	3600.00	35	33	unsolved	0	15420048	6	7	33	29	1	2	true	1	1	1
../test_instances/final/33_50/cog_36_2275.dimacs	3600.00	36	34	unsolved	0	21796906	7	11	28	21	2	2	true	1	1	1
../test_instances/final/33_50/cog_36_71.dimacs	3600.00	36	31	unsolved	0	20789725	5	9	28	22	2	2	true	1	1	1
../test_instances/final/33_50/cog_37_1715.dimacs	3600.00	37	34	unsolved	0	12088437	8	8	46	37	0	2	true	1	1	1
../test_instances/final/33_50/cog_37_2407.dimacs	0.03	37	20	9	4	254	2	6	9	9	0	2	true	1	1	1
../test_instances/final/33_50/cog_38_211.dimacs	0.01	38	25	4	13	9	2	3	4	4	0	2	true	1	1	1
../test_instances/final/33_50/cog_38_2566.dimacs	3600.00	38	38	unsolved	0	10399186	7	9	56	38	0	2	true	1	1	1
../test_instances/final/33_50/cog_39_1510.dimacs	3600.00	39	39	unsolved	0	9829615	6	10	66	36	3	2	true	1	1	1
../test_instances/final/33_50/cog_39_4.dimacs	0.49	39	33	13	7	2986	2	10	45	13	0	2	true	1	1	1
../test_instances/final/33_50/cog_40_1281.dimacs	0.02	40	25	4	6	18	2	3	4	4	0	2	true	1	1	1
../test_instances/final/33_50/cog_40_1327.dimacs	3600.00	40	35	unsolved	0	14159044	6	11	30	24	3	2	true	1	1	1
../test_instances/final/33_50/cog_41_1081.dimacs	3600.00	41	37	unsolved	0	11526677	6	11	30	25	1	2	true	1	1	1
../test_instances/final/33_50/cog_41_280.dimacs	25.94	41	34	15	7	159443	6	12	19	15	2	2	true	1	1	1
